,num1(100),num1(10),num1(1),num2(100),num2(10),num2(1),+/-
90778,7,7,3,1,3,9,1
90779,1,1,6,6,8,7,1
90780,7,0,5,6,6,9,1
90781,0,1,6,1,8,9,1
90782,0,1,7,8,4,3,1
90783,0,6,9,1,8,4,1
90784,0,9,6,8,0,3,1
90785,8,6,3,9,4,2,1
90786,5,7,4,0,1,7,1
90787,6,0,3,3,4,5,1
90788,3,3,6,9,7,2,1
90789,5,1,4,1,4,5,1
90790,3,7,0,2,1,7,1
90791,4,0,3,6,5,0,1
90792,3,6,0,1,9,3,1
90793,9,0,5,6,1,5,1
90794,5,3,3,0,3,5,1
90795,5,4,7,0,6,1,1
90796,6,9,3,4,8,3,1
90797,3,7,7,6,9,6,1
90798,3,3,6,6,1,1,1
90799,1,0,5,1,1,7,1
90800,6,7,3,6,3,5,1
90801,9,3,9,6,7,5,1
90802,7,5,4,5,2,4,1
90803,9,7,6,3,5,0,1
90804,5,5,1,2,5,9,1
90805,7,1,6,2,1,0,1
90806,9,8,7,3,5,4,1
90807,0,8,2,6,6,7,1
90808,0,0,4,3,0,9,1
90809,3,0,7,7,9,9,1
90810,8,8,7,7,2,2,1
90811,5,8,4,1,4,2,1
90812,6,4,0,3,6,7,1
90813,2,5,9,8,5,1,1
90814,3,9,2,0,7,4,1
90815,5,9,5,8,0,3,1
90816,5,0,6,7,2,9,1
90817,4,0,1,6,4,3,1
90818,3,9,4,4,1,6,1
90819,4,6,5,0,1,4,1
90820,6,7,9,9,1,7,1
90821,9,7,4,1,8,3,1
90822,5,3,6,9,3,0,1
90823,9,6,8,9,5,1,1
90824,8,0,1,0,5,2,1
90825,7,1,9,6,7,2,1
90826,4,1,3,6,8,7,1
90827,3,4,6,9,6,8,1
90828,1,7,4,3,5,1,1
90829,7,5,8,5,2,4,1
90830,1,7,0,3,0,6,1
90831,9,5,3,8,1,8,1
90832,8,9,6,1,7,5,1
90833,5,9,6,8,0,9,1
90834,0,7,3,9,6,7,1
90835,6,9,6,4,2,1,1
90836,1,7,3,5,0,2,1
90837,5,7,5,0,6,6,1
90838,1,9,9,6,8,3,1
90839,1,5,1,1,0,2,1
90840,8,0,3,7,6,7,1
90841,2,6,7,1,9,5,1
90842,4,3,9,0,0,2,1
90843,3,8,3,1,4,8,1
90844,5,1,6,9,7,9,1
90845,7,3,1,7,7,9,1
90846,7,9,8,5,5,2,1
90847,0,0,3,6,2,1,1
90848,6,7,8,3,6,4,1
90849,2,1,1,9,3,9,1
90850,8,7,7,4,8,2,1
90851,0,3,0,0,8,0,1
90852,2,4,9,1,6,1,1
90853,5,9,0,7,7,7,1
90854,9,4,2,2,8,5,1
90855,6,0,8,3,7,7,1
90856,9,8,0,7,9,0,1
90857,8,8,0,4,2,6,1
90858,1,5,3,2,9,7,1
90859,5,5,0,9,4,9,1
90860,7,3,8,7,1,3,1
90861,9,0,0,9,0,2,1
90862,2,1,6,6,6,7,1
90863,4,5,4,1,0,7,1
90864,3,1,0,2,5,7,1
90865,6,2,8,6,6,9,1
90866,9,3,4,1,2,0,1
90867,9,6,7,6,5,0,1
90868,2,7,8,9,9,3,1
90869,1,8,6,0,4,8,1
90870,5,0,0,6,0,9,1
90871,8,5,5,1,6,4,1
90872,8,0,1,3,6,1,1
90873,9,1,5,6,9,7,1
90874,1,5,6,4,1,9,1
90875,3,7,3,1,8,3,1
90876,4,5,4,3,1,3,1
90877,4,2,7,1,3,3,1
90878,9,2,4,3,6,5,1
90879,4,7,2,5,6,3,1
90880,1,3,4,7,6,5,1
90881,5,0,7,4,0,7,1
90882,4,9,7,6,6,9,1
90883,1,3,4,2,7,9,1
90884,9,4,9,4,6,9,1
90885,9,9,5,7,3,6,1
90886,9,3,9,3,6,6,1
90887,3,3,7,2,8,1,1
90888,9,3,9,1,7,0,1
90889,0,9,8,8,6,3,1
90890,7,6,1,1,2,6,1
90891,1,2,0,6,7,2,1
90892,6,7,8,1,4,3,1
90893,9,3,9,0,2,1,1
90894,0,9,0,7,8,5,1
90895,6,5,3,4,5,4,1
90896,4,1,8,4,9,8,1
90897,2,8,4,3,3,7,1
90898,6,9,8,6,1,2,1
90899,1,2,8,5,2,0,1
90900,3,7,5,1,6,4,1
90901,3,2,9,1,2,4,1
90902,6,3,3,8,3,9,1
90903,9,6,2,1,3,7,1
90904,6,2,2,6,9,3,1
90905,8,5,3,9,8,7,1
90906,4,3,4,1,1,5,1
90907,8,1,4,2,7,0,1
90908,0,6,5,7,7,7,1
90909,3,8,1,7,1,9,1
90910,8,9,3,2,1,2,1
90911,5,3,6,0,6,4,1
90912,9,6,0,1,9,2,1
90913,9,0,3,3,5,2,1
90914,1,2,0,7,6,1,1
90915,0,6,8,2,0,1,1
90916,3,6,6,4,5,5,1
90917,7,7,2,5,3,5,1
90918,8,3,5,6,4,9,1
90919,6,4,9,0,9,7,1
90920,8,2,8,7,9,9,1
90921,5,6,8,3,1,1,1
90922,8,0,2,1,5,9,1
90923,1,1,0,8,7,0,1
90924,8,1,3,9,1,3,1
90925,9,9,6,9,6,6,1
90926,5,4,8,1,3,8,1
90927,0,0,9,8,4,2,1
90928,5,3,8,2,5,7,1
90929,9,9,2,2,3,6,1
90930,7,3,7,5,6,6,1
90931,8,8,4,0,6,7,1
90932,4,1,6,3,8,3,1
90933,8,8,7,4,9,0,1
90934,5,0,4,8,5,4,1
90935,1,6,4,0,1,1,1
90936,9,8,0,3,4,0,1
90937,5,0,0,8,4,9,1
90938,8,0,4,0,9,3,1
90939,7,3,8,1,9,6,1
90940,6,3,9,2,0,4,1
90941,9,9,7,3,6,7,1
90942,3,2,1,8,7,0,1
90943,6,0,3,6,2,2,1
90944,1,2,8,5,4,2,1
90945,9,4,3,7,5,9,1
90946,0,5,5,9,5,3,1
90947,9,4,4,4,6,6,1
90948,9,1,0,1,2,6,1
90949,7,0,6,8,4,9,1
90950,5,7,9,0,5,5,1
90951,5,3,5,5,9,9,1
90952,8,8,1,3,6,8,1
90953,7,4,5,0,0,7,1
90954,2,8,8,1,1,2,1
90955,2,8,3,0,3,5,1
90956,0,2,3,3,3,3,1
90957,8,7,6,5,6,7,1
90958,9,7,7,3,9,2,1
90959,0,7,4,7,6,7,1
90960,3,6,8,4,2,3,1
90961,0,5,4,7,8,3,1
90962,2,0,4,8,6,4,1
90963,5,3,5,8,7,3,1
90964,9,3,9,6,6,4,1
90965,9,2,9,5,3,5,1
90966,7,2,4,8,9,5,1
90967,8,1,7,5,1,2,1
90968,4,0,0,1,0,0,1
90969,2,6,5,7,1,2,1
90970,6,7,0,3,9,7,1
90971,3,1,6,0,9,3,1
90972,7,6,3,5,1,6,1
90973,4,9,5,1,2,8,1
90974,6,5,8,8,4,7,1
90975,0,2,5,9,9,1,1
90976,4,8,4,2,1,8,1
90977,6,2,5,9,2,7,1
90978,0,8,0,2,6,3,1
90979,8,4,2,5,8,8,1
90980,0,2,2,3,0,6,1
90981,2,3,6,9,8,2,1
90982,1,4,9,7,9,1,1
90983,0,0,1,4,6,2,1
90984,4,2,5,2,0,2,1
90985,6,1,5,4,3,3,1
90986,6,6,2,3,3,0,1
90987,9,1,2,9,8,7,1
90988,7,6,3,6,8,5,1
90989,3,7,2,9,3,0,1
90990,5,0,3,4,5,1,1
90991,9,9,3,3,7,4,1
90992,9,6,0,4,9,1,1
90993,4,9,2,2,7,7,1
90994,3,3,5,3,9,4,1
90995,8,0,9,2,9,2,1
90996,9,6,5,9,6,7,1
90997,7,2,0,7,4,7,1
90998,9,1,3,4,3,9,1
90999,5,2,3,0,1,4,1
91000,0,7,5,1,6,6,1
91001,1,7,7,8,0,7,1
91002,9,6,3,3,0,1,1
91003,9,0,6,6,5,3,1
91004,4,0,2,8,4,1,1
91005,9,9,0,9,8,2,1
91006,6,7,7,7,8,4,1
91007,0,8,3,1,9,4,1
91008,5,1,6,0,6,9,1
91009,4,5,9,8,3,8,1
91010,2,7,9,9,5,1,1
91011,6,4,9,5,9,2,1
91012,2,1,6,7,6,8,1
91013,3,6,7,3,4,2,1
91014,1,5,8,6,7,6,1
91015,5,8,4,8,2,6,1
91016,8,7,9,5,9,9,1
91017,8,2,0,8,1,9,1
91018,0,1,8,4,2,4,1
91019,3,1,4,9,3,9,1
91020,5,7,1,2,4,8,1
91021,9,6,9,5,9,2,1
91022,2,3,6,1,1,4,1
91023,4,3,9,0,6,5,1
91024,4,0,1,9,4,6,1
91025,4,5,5,5,2,7,1
91026,1,6,0,5,9,6,1
91027,2,8,4,0,4,3,1
91028,5,0,3,1,2,9,1
91029,7,1,2,0,8,7,1
91030,2,7,5,9,7,5,1
91031,1,7,7,1,5,4,1
91032,2,9,6,9,4,8,1
91033,0,9,7,1,0,0,1
91034,2,5,1,7,6,2,1
91035,1,5,7,1,0,2,1
91036,6,2,6,6,4,5,1
91037,2,0,3,2,9,5,1
91038,8,6,6,6,9,8,1
91039,0,2,0,4,0,0,1
91040,4,1,3,1,1,5,1
91041,0,3,3,5,7,4,1
91042,3,7,4,0,6,5,1
91043,5,1,2,3,1,0,1
91044,7,5,5,2,3,3,1
91045,3,0,9,3,2,7,1
91046,6,5,7,6,0,0,1
91047,4,3,3,9,6,9,1
91048,7,0,4,9,5,4,1
91049,8,2,0,7,2,0,1
91050,7,4,7,4,8,6,1
91051,9,6,6,3,2,2,1
91052,3,4,1,1,2,6,1
91053,3,2,6,6,9,7,1
91054,1,5,0,0,0,8,1
91055,5,5,3,8,0,0,1
91056,3,0,8,3,0,5,1
91057,2,6,6,0,1,8,1
91058,7,6,8,6,4,3,1
91059,3,5,9,4,2,3,1
91060,2,1,7,8,8,3,1
91061,7,4,2,1,6,8,1
91062,1,4,6,7,7,4,1
91063,8,4,2,8,6,6,1
91064,0,4,1,7,4,8,1
91065,1,0,9,3,7,2,1
91066,8,9,8,2,7,6,1
91067,7,3,6,4,0,3,1
91068,5,7,3,9,9,1,1
91069,4,4,7,9,8,3,1
91070,8,1,7,0,5,3,1
91071,3,7,6,7,6,5,1
91072,1,6,7,7,2,0,1
91073,0,4,4,5,7,1,1
91074,6,6,6,7,4,9,1
91075,1,1,1,7,7,4,1
91076,9,6,2,5,2,1,1
91077,6,3,5,5,0,7,1
91078,9,8,4,0,5,0,1
91079,9,7,0,7,3,4,1
91080,7,3,1,0,7,6,1
91081,2,7,4,0,5,8,1
91082,0,2,2,2,5,2,1
91083,0,9,2,2,0,3,1
91084,5,1,8,7,6,1,1
91085,2,3,4,9,3,3,1
91086,0,4,7,2,7,0,1
91087,0,0,9,1,7,4,1
91088,4,6,6,1,7,7,1
91089,8,5,3,9,4,6,1
91090,3,8,7,6,5,0,1
91091,2,7,8,8,5,1,1
91092,7,7,2,3,3,0,1
91093,2,0,1,2,3,0,1
91094,6,9,3,8,4,7,1
91095,3,8,9,4,9,2,1
91096,3,3,0,2,7,6,1
91097,6,2,2,7,3,7,1
91098,7,3,4,4,9,6,1
91099,9,1,7,6,0,0,1
91100,0,2,0,1,6,8,1
91101,5,1,8,1,7,6,1
91102,6,1,0,4,6,1,1
91103,1,0,9,5,1,3,1
91104,6,3,5,2,8,5,1
91105,2,5,4,2,0,4,1
91106,6,9,4,1,9,2,1
91107,0,4,3,7,9,9,1
91108,7,8,3,2,2,1,1
91109,8,3,3,6,0,3,1
91110,1,1,1,4,5,1,1
91111,5,4,6,8,9,8,1
91112,4,3,5,5,1,0,1
91113,7,7,2,7,2,2,1
91114,9,8,5,2,0,9,1
91115,7,0,5,1,3,0,1
91116,2,4,5,2,9,6,1
91117,8,1,9,6,0,8,1
91118,9,5,2,7,5,9,1
91119,2,7,7,7,0,8,1
91120,7,5,4,6,2,3,1
91121,4,8,8,9,3,9,1
91122,8,6,5,3,5,8,1
91123,2,1,3,2,8,0,1
91124,7,5,3,7,2,1,1
91125,8,5,5,7,4,3,1
91126,4,0,0,9,9,1,1
91127,6,4,6,8,4,8,1
91128,1,1,8,6,4,3,1
91129,5,3,8,8,3,3,1
91130,4,1,8,5,0,9,1
91131,0,0,3,5,6,1,1
91132,3,0,3,9,6,0,1
91133,1,2,7,5,3,4,1
91134,6,0,4,8,9,3,1
91135,5,9,4,4,3,7,1
91136,8,5,3,2,3,1,1
91137,7,2,1,1,4,0,1
91138,5,0,0,8,2,3,1
91139,5,8,0,0,4,6,1
91140,1,5,3,2,2,0,1
91141,9,6,3,6,4,9,1
91142,2,9,1,7,7,5,1
91143,8,3,2,8,2,1,1
91144,2,3,5,0,1,8,1
91145,8,7,5,1,3,8,1
91146,7,4,2,2,6,9,1
91147,3,7,5,8,3,6,1
91148,4,9,4,2,3,4,1
91149,5,4,0,1,8,1,1
91150,5,4,4,0,7,2,1
91151,1,7,0,6,6,4,1
91152,3,4,0,8,0,2,1
91153,1,8,7,4,5,3,1
91154,6,7,4,9,2,6,1
91155,2,1,4,9,1,3,1
91156,6,4,1,1,0,3,1
91157,6,1,9,0,1,8,1
91158,8,1,4,2,0,4,1
91159,6,5,2,4,9,6,1
91160,5,9,8,5,0,7,1
91161,8,6,6,4,7,7,1
91162,6,5,4,4,2,3,1
91163,7,8,4,7,7,1,1
91164,5,6,7,4,7,5,1
91165,6,3,9,0,1,4,1
91166,9,6,8,1,7,1,1
91167,2,5,0,6,4,1,1
91168,9,2,5,6,6,4,1
91169,5,0,4,4,0,7,1
91170,0,4,9,9,4,2,1
91171,5,7,9,4,5,3,1
91172,2,4,7,0,7,6,1
91173,6,7,8,5,3,3,1
91174,4,4,5,3,8,9,1
91175,5,1,7,7,6,5,1
91176,6,4,9,7,2,4,1
91177,3,0,1,9,4,4,1
91178,4,0,2,9,4,5,1
91179,7,4,9,4,0,2,1
91180,5,1,9,3,8,4,1
91181,1,0,9,6,5,5,1
91182,5,2,2,9,3,2,1
91183,7,4,0,3,0,0,1
91184,4,5,4,1,3,5,1
91185,7,0,1,5,7,3,1
91186,8,7,8,0,4,1,1
91187,6,8,6,2,5,4,1
91188,5,8,6,3,7,9,1
91189,3,4,8,4,7,9,1
91190,4,9,9,7,0,8,1
91191,6,6,0,6,6,3,1
91192,7,1,3,7,2,6,1
91193,4,1,4,0,4,7,1
91194,8,9,5,8,3,2,1
91195,1,8,4,0,9,5,1
91196,1,1,6,7,8,2,1
91197,7,6,9,1,0,9,1
91198,3,2,1,0,1,5,1
91199,6,2,8,8,6,0,1
91200,6,0,2,8,9,8,1
91201,6,3,8,5,0,1,1
91202,4,0,1,9,2,9,1
91203,5,3,0,2,1,7,1
91204,1,2,1,5,9,8,1
91205,3,2,1,3,6,2,1
91206,5,3,9,6,3,5,1
91207,8,9,3,0,4,6,1
91208,8,5,5,4,7,6,1
91209,4,4,3,6,4,9,1
91210,6,7,2,6,8,1,1
91211,4,2,3,6,8,2,1
91212,2,3,1,5,4,9,1
91213,8,9,0,0,4,3,1
91214,5,5,1,7,1,9,1
91215,5,3,0,8,3,3,1
91216,6,1,6,1,5,9,1
91217,8,7,1,8,0,6,1
91218,7,0,7,0,9,4,1
91219,7,7,7,7,9,5,1
91220,2,7,7,2,6,7,1
91221,2,8,7,3,2,2,1
91222,8,6,5,1,4,1,1
91223,4,5,6,3,2,8,1
91224,0,0,1,4,6,7,1
91225,9,9,4,1,6,3,1
91226,5,3,1,9,0,1,1
91227,6,8,2,6,0,6,1
91228,8,4,0,0,5,0,1
91229,2,2,9,3,2,4,1
91230,8,1,8,1,4,6,1
91231,1,0,2,5,6,1,1
91232,1,1,5,0,9,1,1
91233,4,9,9,6,0,0,1
91234,1,1,1,4,9,1,1
91235,4,8,3,6,2,9,1
91236,0,7,9,3,4,2,1
91237,0,3,6,1,4,0,1
91238,1,1,3,8,3,4,1
91239,8,0,5,6,6,6,1
91240,5,2,3,2,3,0,1
91241,1,8,4,5,1,3,1
91242,0,0,2,1,3,4,1
91243,3,3,8,2,1,2,1
91244,3,3,0,1,9,9,1
91245,5,1,7,3,7,6,1
91246,6,4,2,0,4,0,1
91247,3,5,6,4,8,4,1
91248,5,0,6,3,3,8,1
91249,5,1,1,3,8,4,1
91250,7,6,2,4,4,4,1
91251,6,1,4,9,8,8,1
91252,3,9,7,2,6,2,1
91253,5,5,8,8,1,7,1
91254,1,3,1,1,4,3,1
91255,8,5,0,2,1,7,1
91256,8,8,7,4,2,7,1
91257,8,2,2,1,4,7,1
91258,7,9,1,3,0,9,1
91259,9,3,2,6,6,7,1
91260,6,0,5,6,5,1,1
91261,4,5,3,8,5,1,1
91262,8,6,5,6,7,5,1
91263,0,8,7,8,9,0,1
91264,2,1,4,0,3,1,1
91265,4,0,5,3,1,1,1
91266,7,2,5,8,9,8,1
91267,6,7,2,2,2,3,1
91268,4,8,5,9,2,0,1
91269,0,1,1,4,0,4,1
91270,5,7,5,2,0,7,1
91271,3,7,5,0,5,0,1
91272,1,5,9,1,5,6,1
91273,6,8,8,2,7,8,1
91274,8,2,9,0,2,5,1
91275,5,4,0,3,4,0,1
91276,4,7,2,7,4,3,1
91277,8,2,3,3,2,3,1
91278,8,6,1,8,6,5,1
91279,2,7,6,8,4,6,1
91280,1,9,5,9,0,5,1
91281,8,2,0,9,4,1,1
91282,6,8,2,6,7,4,1
91283,0,5,5,4,5,0,1
91284,5,4,5,1,5,0,1
91285,1,6,8,6,8,5,1
91286,0,0,2,6,3,5,1
91287,8,9,2,0,2,7,1
91288,1,5,0,8,4,5,1
91289,7,4,4,8,7,4,1
91290,6,7,6,1,3,3,1
91291,8,9,9,3,0,4,1
91292,5,2,1,7,3,7,1
91293,0,1,9,3,9,8,1
91294,1,7,5,4,1,1,1
91295,6,5,2,9,5,2,1
91296,8,7,2,0,0,0,1
91297,6,0,4,1,7,6,1
91298,6,1,0,2,2,7,1
91299,2,4,3,6,7,1,1
91300,8,8,5,8,4,3,1
91301,6,9,5,2,5,2,1
91302,3,7,6,0,3,2,1
91303,1,6,8,8,5,5,1
91304,4,2,8,3,4,5,1
91305,4,4,4,2,4,4,1
91306,9,1,0,6,8,9,1
91307,3,8,2,6,8,1,1
91308,0,5,0,2,7,7,1
91309,8,0,3,6,8,1,1
91310,0,8,4,4,9,9,1
91311,4,1,4,0,2,0,1
91312,0,5,5,8,5,0,1
91313,1,7,9,5,3,6,1
91314,4,0,4,7,8,8,1
91315,8,6,5,7,4,5,1
91316,1,4,4,4,4,7,1
91317,7,5,2,0,8,3,1
91318,2,1,2,0,6,8,1
91319,8,1,7,8,5,3,1
91320,3,7,6,1,3,7,1
91321,2,8,6,4,8,2,1
91322,0,3,5,1,3,7,1
91323,5,6,8,5,9,2,1
91324,2,1,4,6,1,1,1
91325,5,9,1,9,5,0,1
91326,2,7,4,9,4,1,1
91327,3,8,9,9,1,8,1
91328,3,7,5,1,7,0,1
91329,3,4,6,1,4,0,1
91330,3,1,8,1,7,9,1
91331,5,7,8,2,1,3,1
91332,4,5,7,1,7,4,1
91333,0,6,6,3,1,5,1
91334,1,9,9,2,9,6,1
91335,6,4,8,7,4,0,1
91336,8,7,3,2,8,7,1
91337,4,3,0,8,2,3,1
91338,9,0,7,2,4,0,1
91339,0,1,6,8,2,3,1
91340,6,6,0,6,5,3,1
91341,8,4,2,9,7,3,1
91342,3,3,5,3,2,1,1
91343,8,4,3,9,9,9,1
91344,9,3,1,5,1,8,1
91345,2,4,6,0,5,6,1
91346,9,1,9,3,7,8,1
91347,3,6,0,6,9,8,1
91348,1,9,2,3,8,1,1
91349,7,6,9,8,5,4,1
91350,2,0,0,4,3,5,1
91351,0,0,0,6,9,6,1
91352,8,2,0,6,3,4,1
91353,3,7,8,2,0,5,1
91354,8,2,5,6,5,6,1
91355,2,7,9,8,6,8,1
91356,7,8,8,8,6,1,1
91357,7,6,0,7,2,1,1
91358,4,6,0,4,1,0,1
91359,9,5,7,1,6,1,1
91360,4,2,5,4,7,6,1
91361,7,4,5,1,9,7,1
91362,0,1,4,5,2,4,1
91363,0,2,0,9,9,6,1
91364,9,5,0,7,6,0,1
91365,8,4,9,0,1,9,1
91366,5,6,7,1,4,5,1
91367,9,8,8,6,6,0,1
91368,3,3,8,1,4,7,1
91369,0,3,8,9,3,2,1
91370,3,3,4,2,0,6,1
91371,5,6,0,1,9,4,1
91372,3,2,8,4,8,9,1
91373,0,4,0,7,2,2,1
91374,6,9,0,5,6,9,1
91375,2,8,1,5,1,3,1
91376,6,8,9,5,6,0,1
91377,5,9,9,6,0,2,1
91378,7,2,2,8,1,6,1
91379,0,9,5,9,3,8,1
91380,3,1,2,2,3,6,1
91381,9,8,6,8,2,0,1
91382,5,9,0,3,9,4,1
91383,5,9,4,6,8,3,1
91384,2,0,3,2,9,7,1
91385,2,3,3,6,2,6,1
91386,7,3,9,2,3,4,1
91387,4,5,6,5,6,4,1
91388,7,8,7,3,5,1,1
91389,3,7,1,8,3,2,1
91390,5,7,2,2,7,9,1
91391,5,7,8,1,9,0,1
91392,9,4,5,5,3,9,1
91393,5,9,2,6,8,8,1
91394,6,1,8,6,0,0,1
91395,0,6,8,3,4,0,1
91396,3,4,5,0,0,1,1
91397,5,4,6,6,7,1,1
91398,4,0,0,2,9,8,1
91399,6,3,4,0,5,2,1
91400,3,3,9,5,3,5,1
91401,4,2,8,9,1,1,1
91402,9,9,6,6,1,3,1
91403,5,9,6,0,3,4,1
91404,3,5,6,7,9,3,1
91405,0,9,5,4,3,0,1
91406,7,1,3,9,1,0,1
91407,3,0,8,4,4,7,1
91408,6,5,9,9,1,9,1
91409,0,6,5,8,7,3,1
91410,1,9,5,5,7,4,1
91411,5,1,4,3,1,3,1
91412,4,6,6,1,7,2,1
91413,8,6,5,7,6,9,1
91414,2,4,6,3,8,7,1
91415,2,9,6,1,9,3,1
91416,5,6,5,8,8,6,1
91417,6,5,3,8,3,2,1
91418,5,8,2,0,8,3,1
91419,6,6,1,1,6,0,1
91420,6,1,6,3,8,0,1
91421,6,6,0,5,5,8,1
91422,9,0,6,8,5,4,1
91423,1,0,3,3,3,0,1
91424,3,4,0,9,3,7,1
91425,7,6,1,8,8,8,1
91426,1,7,3,8,2,8,1
91427,6,9,9,6,7,6,1
91428,2,3,0,3,6,2,1
91429,0,6,6,1,2,7,1
91430,8,0,2,8,0,5,1
91431,2,7,0,6,3,3,1
91432,6,9,0,5,5,5,1
91433,6,4,9,2,8,9,1
91434,3,1,1,1,8,1,1
91435,3,1,2,5,3,2,1
91436,5,7,0,9,2,3,1
91437,9,4,5,3,1,9,1
91438,1,7,8,6,8,6,1
91439,7,7,2,8,2,2,1
91440,9,8,1,8,8,9,1
91441,0,2,3,0,8,9,1
91442,6,7,3,4,0,6,1
91443,7,8,6,0,3,5,1
91444,0,3,2,7,0,7,1
91445,1,6,8,2,8,1,1
91446,7,5,7,4,5,0,1
91447,1,3,0,8,3,0,1
91448,8,3,4,9,4,7,1
91449,6,4,5,9,8,2,1
91450,4,4,6,6,8,5,1
91451,2,4,2,3,8,6,1
91452,8,9,0,3,2,9,1
91453,6,7,3,9,2,1,1
91454,7,5,6,4,7,9,1
91455,9,8,3,0,2,4,1
91456,0,2,4,7,7,1,1
91457,9,9,9,8,7,7,1
91458,1,1,1,2,1,6,1
91459,8,8,6,6,0,7,1
91460,0,6,9,3,5,5,1
91461,5,2,7,5,9,3,1
91462,3,2,3,3,4,7,1
91463,4,6,3,5,7,3,1
91464,6,7,8,4,5,2,1
91465,1,1,7,9,9,7,1
91466,7,3,0,3,1,4,1
91467,6,7,0,4,4,4,1
91468,9,1,7,4,6,9,1
91469,2,9,5,9,3,5,1
91470,7,4,6,3,4,7,1
91471,1,4,1,8,5,4,1
91472,8,4,8,3,2,6,1
91473,0,2,9,8,6,6,1
91474,6,7,2,5,0,9,1
91475,1,1,4,4,7,3,1
91476,1,2,5,0,2,3,1
91477,6,3,7,2,7,8,1
91478,9,7,4,8,3,2,1
91479,0,0,5,1,1,0,1
91480,1,5,3,9,0,3,1
91481,5,2,2,3,8,0,1
91482,0,8,7,5,2,3,1
91483,4,4,6,9,2,3,1
91484,6,9,6,3,4,7,1
91485,5,0,6,3,4,1,1
91486,7,4,8,6,2,6,1
91487,8,0,3,3,7,4,1
91488,3,0,6,2,7,4,1
91489,4,8,9,5,0,1,1
91490,8,7,9,2,6,9,1
91491,6,0,7,6,8,4,1
91492,1,6,0,8,5,9,1
91493,8,4,9,7,3,6,1
91494,3,0,2,0,9,6,1
91495,3,0,4,5,9,7,1
91496,3,8,3,5,8,1,1
91497,6,8,0,8,1,6,1
91498,1,3,5,6,5,7,1
91499,7,0,9,5,2,1,1
91500,3,5,2,9,8,1,1
91501,1,3,3,2,8,1,1
91502,0,5,1,1,3,3,1
91503,7,3,9,3,4,9,1
91504,5,8,3,2,3,5,1
91505,2,7,3,8,8,3,1
91506,6,8,6,5,7,6,1
91507,6,7,7,7,3,4,1
91508,4,6,4,2,3,7,1
91509,5,7,6,8,1,3,1
91510,5,3,6,8,5,1,1
91511,1,8,6,2,4,7,1
91512,0,8,3,6,5,0,1
91513,9,0,5,5,9,5,1
91514,8,3,9,9,9,3,1
91515,5,4,7,6,4,2,1
91516,2,8,8,5,6,7,1
91517,3,1,2,0,2,9,1
91518,0,9,0,5,3,9,1
91519,5,3,7,9,1,9,1
91520,0,0,2,0,9,9,1
91521,6,0,3,7,6,2,1
91522,6,2,9,1,0,3,1
91523,5,7,8,9,7,4,1
91524,4,9,0,5,9,2,1
91525,1,7,2,6,2,5,1
91526,6,9,2,6,4,3,1
91527,1,6,1,2,0,8,1
91528,2,0,5,4,3,9,1
91529,2,4,1,4,6,1,1
91530,1,1,6,8,0,8,1
91531,6,6,3,6,8,1,1
91532,4,8,7,2,5,0,1
91533,2,1,7,0,0,7,1
91534,0,4,9,6,8,5,1
91535,4,2,7,5,2,8,1
91536,6,8,9,7,1,1,1
91537,4,4,8,2,3,8,1
91538,3,4,6,7,5,3,1
91539,1,2,3,3,4,2,1
91540,4,1,4,7,5,1,1
91541,9,7,9,5,7,3,1
91542,4,7,3,7,8,1,1
91543,4,7,3,5,6,8,1
91544,1,8,8,8,0,1,1
91545,0,3,4,0,3,9,1
91546,6,9,8,1,9,4,1
91547,2,0,1,5,6,2,1
91548,2,9,4,2,8,9,1
91549,4,0,7,7,6,6,1
91550,8,2,9,1,3,9,1
91551,3,8,8,4,7,0,1
91552,0,7,5,2,0,9,1
91553,5,6,4,6,3,4,1
91554,1,3,6,0,5,4,1
91555,8,6,0,5,6,5,1
91556,8,9,8,1,5,9,1
91557,3,0,2,2,9,2,1
91558,1,0,3,5,5,5,1
91559,0,2,4,3,2,1,1
91560,6,2,0,2,0,9,1
91561,3,6,9,9,7,0,1
91562,6,4,7,1,3,5,1
91563,4,9,9,0,4,8,1
91564,7,6,3,5,6,0,1
91565,9,3,5,6,4,1,1
91566,5,0,5,3,7,5,1
91567,8,7,9,1,7,4,1
91568,0,4,4,9,1,4,1
91569,2,1,5,1,8,9,1
91570,4,4,4,3,2,7,1
91571,1,6,6,3,2,7,1
91572,6,0,4,8,2,2,1
91573,4,7,8,1,1,8,1
91574,2,4,7,3,6,5,1
91575,9,4,3,1,0,2,1
91576,5,7,2,1,8,1,1
91577,3,6,2,0,7,9,1
91578,8,7,0,7,0,6,1
91579,0,9,2,6,7,3,1
91580,0,3,2,6,3,7,1
91581,3,9,1,4,6,5,1
91582,1,3,5,2,5,6,1
91583,1,4,3,6,8,9,1
91584,4,9,6,6,9,4,1
91585,6,2,3,2,2,4,1
91586,8,1,0,7,3,9,1
91587,5,7,3,0,3,3,1
91588,1,6,4,6,6,8,1
91589,6,0,1,4,8,1,1
91590,2,1,1,5,1,9,1
91591,6,8,0,1,6,3,1
91592,8,7,1,3,6,1,1
91593,2,8,5,8,9,6,1
91594,1,4,0,2,6,0,1
91595,2,7,3,4,2,5,1
91596,6,7,0,3,0,8,1
91597,4,4,7,6,6,4,1
91598,7,7,8,0,7,3,1
